utterance_type,utterance_text,파일번호,emotion
0,거액의 연봉을 주는 만큼 저에게 요구하고 바라는 게 크다는 생각에 두려움도 조금은 있어요. 하지만 그 과정에서 끊임없이 발전하고 성장할 걸 생각하니 설레기도 해요. 제가 지금까지 애쓰고 노력한 보람이 느껴지고 만족스러워요.,10,pleasure
1,분명 당신은 잘 해낼 거예요. 아무리 어렵고 힘든 상황에서도 늘 꿋꿋하게 이겨냈잖아요. 당신의 악바리 근성은 분명 이번 회사생활에서도 당신을 이끌어줄 거예요. 지금의 만족감만 잊지 않는다면 정말 회사생활도 즐거울 것 같아요.,10,pleasure
0,무엇보다 묵묵히 저를 응원해주고 지지해줬던 당신에게 보답할 수 있다는 생각에 더 기쁘네요. 돈으로 당신의 희생을 메울 수는 없겠죠. 하지만 적어도 그 노력이 헛되지 않았음을 보여줄 수 있어서 저는 만족스러워요.,10,pleasure
1,"당신이 노력하고 애쓴 결과의 일부를 저에게도 나눠줘서 고마워요. 전부 당신이 만들어낸 결실인데, 저를 생각해주는 마음이 참 예쁘고 고맙네요. 하지만 정말 모든 건 당신 스스로가 만든 거니까 좀 더 자부심을 가지고 자랑스러워해도 돼요.",10,pleasure
0,"당신이 제 마음을 알아주고 진심으로 축하해줘서 더할 나위 없이 기뻐요. 노력한다면 결과는 항상 따라온다는 생각에 만족스러운 요즘이에요. 당신 덕분이에요, 고마워요 여보.",10,pleasure
1,"앞으로도 수많은 어려움과 힘듦이 있겠지만 그때도 지금처럼 굳건하게 이겨냈으면 좋겠어요. 당신은 그 자체로 멋진 사람이란 걸 잊지 말고, 그저 즐겼으면 좋겠어요. 그러면 결과는 반드시 뒤따라올 거니까요, 힘내요 여보.",10,pleasure
0,"여보, 기쁜 일이 생겨서 문자 메시지 하는 거야. 나 이번에 차장으로 승진을 했어.",11,pleasure
1,그렇게 바라던 승진이 이루어져서 정말 기쁘다. 오늘 퇴근 후에 축하 파티를 해야 할 거 같으니 당신 빨리 집에 들어와야 해.,11,pleasure
0,나도 빨리 들어가고 싶은데 책을 사러 가야 할 것 같아. 독서를 많이 해야 할 것 같아서 말이야.,11,pleasure
1,당신 책 읽는 거 안 좋아하는데 갑자기 책은 왜 산다는 거야? 난 당신이 빨리 와서 함께 축하 파티를 하면 좋겠는데.,11,pleasure
0,"응, 승진을 하고 나니까 책을 읽어야 하겠다는 생각이 들더라고. 업무에 도움이 되는 책과 인간 관계를 잘 맺는 법 같은 책을 읽어야 해서. 이건 억지로 하는 게 아니라 즐거운 마음으로 하는 일이야.",11,pleasure
1,독서를 즐기지 않던 당신이 스스로 독서를 하겠다니 나도 환영이야. 아무래도 차장이라면 부하 직원과 상사 사이에 중재 역할을 잘 해야 하겠지.,11,pleasure
0,"맞아, 직장 생활에서 중요한 게 인간 관계잖아. 특히 차장이라면 위와 아래를 잘 살펴야 하잖아. 또 승진했으니 업무 능력도 끌어올려야 하니 독서를 안 할 수가 없지.",11,pleasure
1,역시 당신은 능력 있는 멋진 사람이야. 독서까지 한다면 당신의 능력이 일취월장 하겠어. 당신은 그렇게 노력한다면 앞으로 더 많은 발전이 있을 것 같아.,11,pleasure
0,"당신이 그렇게 칭찬을 해 주니 뛸 듯이 기쁘다. 지금까지 당신이 많이 도와주어서 여기까지 온 것 같아, 정말 고마워.",11,pleasure
1,내게 고마움을 표현하는 것을 보니 당신은 공감 능력이 높은 것 같아. 당신은 동료와 상사와도 잘 화합을 해서 일을 잘 할 것 같아.,11,pleasure
0,그런 말까지 해주니 지금 기분이라면 못 해낼 일이 없을 것 같아. 역시 아내가 인정해주는 남자는 밖에서도 인정받는다는 말이 맞는 모양이야.,11,pleasure
1,당신은 스스로를 인정하는 사람이잖아. 자신이 먼저 자기를 인정해야 남들도 인정을 해주잖아. 당신의 자신감 있는 당당한 모습이 승진을 하는데 도움이 됐을 거야.,11,pleasure
0,책 고르는데 당신의 조언이 필요할 것 같아. 당신이 서점으로 나와서 함께 책을 고르면 더 기쁠 것 같아. 그리고 외식 하면서 축하 파티를 하면 금상첨화일 듯해.,11,pleasure
1,"그래, 이번 기회에 나도 당신과 독서를 같이 해야겠어. 당신 덕분에 독서를 할 수 있는 계기가 되어 나도 정말 기쁘다.",11,pleasure
0,취미로 피아노 연주를 배우기 시작했어. 정말 재밌는 거 있지.,12,pleasure
1,전부터 하고 싶다고 얘기하더니 정말 잘 됐다. 좋은 취미가 될 거야.,12,pleasure
0,"어렸을 때 다닌 피아노 학원 이후로 얼마 만에 피아노 앞에 앉은 건지, 기억도 안 난다니까. 너무 오랜만이라 낯설기도 하면서 설레는 기분이 너무 좋았어. 앞으로 자주 칠 생각을 하니까 벌써 부터 즐거워.",12,pleasure
1,당신이 한동안 우울해하는 것 같아서 걱정했는데 좋은 취미가 생긴 것 같아서 기쁘다. 당신은 뭐든 금방 잘 해내는 사람이니까 피아노도 곧잘 칠 수 있을 거야. 앞으로 어떤 연주를 할지 벌써부터 기대된다.,12,pleasure
0,예전에는 학원을 억지로 다녀야 해서 가기 싫었거든. 그런데 지금은 내 발로 찾아가서 배우고 있으니 재밌는 거 있지. 왜 진작 엄마가 하라고 했을 때는 안 했는지 몰라.,12,pleasure
1,나도 그랬었는데 역시 사람 생각은 다 똑같구나. 어떤 일이든 마음에서 우러나오는 진심이 있어야 즐길 수 있는 것 같아. 어찌 됐든 지금 당신이 재밌다고 하니까 정말 잘 됐어.,12,pleasure
0,요즘 보는 드라마가 있는데 그 드라마의 배경음악을 연습하고 있어. 듣기만 했던 곡을 내가 직접 칠 수 있다는 게 정말 멋진 거 있지. 피아노를 치는 내 자신에게 반했다니까.,12,pleasure
1,"당신 말만 들어도 얼마나 신나있는지 벌써 부터 상상이 돼. 자신한테 반했다니, 나는 이렇게 스스로에게 자신감이 넘치는 자기가 얼마나 멋진지 몰라. 같이 있기만 해도 신나는 기분이 들어서 좋다니까.",12,pleasure
0,자기가 좋은 말을 해주니 기분이 더 좋아진다. 이대로라면 실력이 느는건 시간 문제야. 내가 얼마나 잘하는지 곧 보여줄게.,12,pleasure
1,너무 좋은 태도야. 나 같아도 당신 같이 열의가 불타오르는 학생이 있다면 열정적으로 가르칠 것 같단 말이지. 오늘도 당신 덕분에 정말 즐거운 하루를 보내는 것 같아.,12,pleasure
0,자기랑 얘기하다 보면 나를 좋은 사람으로 말해주니 내가 대단한 사람처럼 느껴져. 평범했던 내가 당신의 사랑을 받고 하루 하루 예뻐지는 것 같다니까.,12,pleasure
1,나는 느낀 그대로를 말했을 뿐인데 그렇게 얘기해주니 고마운걸. 나는 당신 삶이 항상 즐겁고 행복한 일만 가득했으면 좋겠어.,12,pleasure
0,내가 이렇게 행복하고 긍정적인 생각을 할 수 있는 건 다 자기 덕분이야. 말은 안 했지만 얼마나 힘이 되는지. 정말 고마워.,12,pleasure
1,나는 늘 당신과 함께하는 이 시간들이 소중하고 행복해. 그러니 앞으로도 아무 걱정 없이 행복하게 지내자.,12,pleasure
0,오늘 드디어 운동이 건강에 좋다는 것을 몸으로 직접 느꼈어. 앞으로는 꾸준히 운동할 계기가 생긴 것 같아 너무 기쁘다.,13,pleasure
1,당신이 그렇게 기뻐하는 모습을 보니 나도 기분이 좋다. 나도 앞으로는 당신과 운동을 함께 할 수 있을 것 같아 기대되네.,13,pleasure
0,그동안 이 좋은 걸 왜 안 했을까 후회도 되지만 지금이라도 깨닫게 되어 기뻐.,13,pleasure
1,당신은 어떤 운동을 하든 꼭 다치는 일이 생겼으니 선뜻 시작할 생각을 못 했을 거야. 하지만 꾸준히 노력해서 이런 좋은 결과를 얻게 된 것 같아 참 자랑스럽다.,13,pleasure
0,다 당신이 곁에서 도와준 덕분이지. 친구들한테 이 얘기를 했더니 멋진 남편을 두었다고 칭찬해서 얼마나 기분이 좋았는지 몰라.,13,pleasure
1,그동안 귀찮고 하기 싫은 날도 있었을 텐데 나를 믿고 따라와 줘서 내가 고맙지. 매사에 성실한 당신이니까 이 정도로 할 수 있었던 건 같아 정말 뿌듯해.,13,pleasure
0,운동을 하니 몸도 마음도 튼튼해지는 것 같아. 그동안 당신 혼자 갔던 등산도 함께 갈 수 있다니 정말 기대된다.,13,pleasure
1,항상 같이 등산하러 가는 걸 바라왔던 당신이라 그 마음이 이해돼. 내가 당신이었어도 전국으로 좋은 풍경을 즐기러 다니는 남편을 보면 그런 생각이 들었을 것 같아.,13,pleasure
0,체력이 약한 것도 억울한데 예쁜 단풍도 한번 못 보니 얼마나 부러웠는지 몰라. 이 일을 계기로 우리가 함께하는 시간이 많이 생길 것 같아 정말 기쁘다.,13,pleasure
1,당신이 표현을 안 해서 그런 마음인 줄은 몰랐는데 얘기를 듣고 나니 마음이 아프네. 처음엔 힘들지 몰라도 계속하다 보면 금방 익숙해질 거야. 당신 옆에는 내가 있을 테니 힘들 땐 마음 놓고 쉬어도 된다는 걸 잊지 말아줘.,13,pleasure
0,그렇게 말해주니 눈물이 날 것처럼 기쁜 마음이야. 항상 체력이 약해 혼자라고 느꼈는데 이런 남편이 내 옆에 있다니 행복하다.,13,pleasure
1,앞으로는 그런 생각 하지 말고 언제든 나한테 기대! 말은 안 해도 항상 당신을 응원하고 있다는 것도 알아줬으면 좋겠다.,13,pleasure
0,오늘따라 더 자상한 것 같아 기분이 좋다. 내가 운동 하나도 이렇게 마인드가 달라질 줄 누가 알았겠어. 이 모든 사실이 나에게는 기쁨으로 다가오는 것 같아.,13,pleasure
1,당신 말을 들으니 건강한 체력에 건강한 마음이 깃든다는 옛날 구호가 생각이 나. 에너지가 넘치는 당신을 보니 나도 활력이 생기는 것 같아.,13,pleasure
0,약한 체력 때문에 그동안 포기해야 했던 것들을 다 해볼 생각에 기분이 날아갈 듯이 기쁘다!,13,pleasure
0,"여보, 오늘 나 평소보다 일찍 퇴근할 수 있을 것 같아. 너무 기뻐서 말이 안 나와.",14,pleasure
1,정말? 그동안 매일 야근한다고 엄청 바빴는데 오랜만에 여유로운 저녁 시간을 보낼 수 있겠네.,14,pleasure
0,몸도 너무 지치고 스트레스도 받았는데 다행히도 업무가 일찍 끝날 것 같아서 행복해. 그동안 바빴으니 누릴 수 있는 여유로움이겠지?,14,pleasure
1,"새벽같이 출근하고, 밤 늦게까지 일하는 아빠의 모습을 보고, 아이들도 많은 걸 느끼는 것 같아. 어제는 큰아들이 공부를 더 열심히 해서 아빠처럼 멋진 일을 하는 사람이 되겠다고 하는 것 있지.",14,pleasure
0,그 말을 들으니 눈물나게 고맙고 보람이 있네. 모두 당신이 잘 키워준 덕분이야.,14,pleasure
1,"작은 말 한 마디, 하루 일찍하는 퇴근 때문에 감사할 줄 알고 보람을 느끼는 당신이 난 너무나 사랑스럽다.",14,pleasure
0,살면서 당연하다고 여기는 것들이 얼마나 소중한지 느끼게 되네. 가족과 함께 하는 저녁시간이 얼마나 그리웠는지 몰라.,14,pleasure
1,"당신 그동안 앞만 보고 정말 열심히 살았잖아. 지금부터는 아이들과 시간을 보내며, 아이들이 커가는 모습을 지켜봐주는 시간을 늘렸으면 좋겠어.",14,pleasure
0,"맞는 말이야. 며칠새 쑥쑥 자란 아이들을 보면, 놀랍지만 내가 많은 걸 놓치고 있다는 생각에 울컥하기도 하더라.",14,pleasure
1,지금까지 잘 해왔으니 앞으로도 잘 할 거야. 오늘 일찍 퇴근하면 아이들과 맛있는 저녁식사를 할 수 있도록 준비할게.,14,pleasure
0,그 말을 들으니 더 행복해지는 것 같아. 여보가 응원해주니 힘이 불끈불끈 쏟는 것 같아.,14,pleasure
1,당신이 우리집에서 얼마나 소중한 사람인지 늘 잊지 않길 바라.,14,pleasure
0,여보 너무 따뜻하고 내가 정말 사랑해!,14,pleasure
1,언제나 화이팅하고 힘내! 나랑 아이들이 응원한다는 거 잊지마!,14,pleasure
0,여보 별일 없지? 나 오늘 정말 기쁜 일이 있었어.,15,pleasure
1,여보도 별일 없지? 좋은 소식이라니 벌써 궁금해지네.,15,pleasure
0,내가 정말 좋아하는 사진작가가 오랜만에 사진집을 내서 샀거든. 여행의 사진을 많이 사진작가인데 보기만 해도 내가 그곳에 여행 가 있는 것 같아서 너무 기뻐.,15,pleasure
1,"좋아하는 사진작가의 작품을 통해서 여행 가기 어려운 요즘 기분도 내고 너무 좋았겠다. 나도 답답하면 인터넷에서 여행 동영상을 보고 기분을 느껴보곤 해. 그때마다 얼마나 기쁜지, 여보 마음이 너무 잘 이해가 돼.",15,pleasure
0,"괜히 사진집을 또 샀다가 여행만 하러 가고 싶어질까봐 주저하기도 했었어. 그래도 내가 좋아하는 사진작가니까 용기를 내서 샀는데, 보기만 해도 힐링이 되고 너무 마음이 기뻐.",15,pleasure
1,누군가는 그렇게 고민만 하다가 사지 않았을 수도 있을 거야. 그런데 용기 있는 여보라서 그렇게 잘 결정을 했다고 생각해. 여보의 그런 점은 정말 대단하다고 생각해왔어.,15,pleasure
0,이러니까 표정에 다 드러나나 봐. 만나는 사람들마다 무슨 좋은 일이 있냐고 계속 물어보더라고. 가만히 있어도 웃음 나올 만큼 마음이 참 기뻐.,15,pleasure
1,"그렇게 좋아하는 여행 사진을 보고 위로받는다면 누구라도 환한 미소를 지을 수가 있을 거야. 내가 여보 입장이라고 상상만 해봐도 웃음이 나오는데, 당사자인 여보는 얼마나 좋겠어.",15,pleasure
0,"사진집만 봐도 이렇게 기쁘니까, 다음엔 전시회도 직접 다녀오려고 해. 사진집으로도 이런데 그런 곳에 가면 얼마나 여행의 감정을 느낄 수 있을지 궁금해. 벌써 상상만 해도 마음이 너무 기쁘다.",15,pleasure
1,보통은 한 번 용기를 내고도 더 큰 용기를 내기가 어렵다고 하잖아. 그런데 도전하기를 좋아하는 여보라서 그렇게 다짐을 할 수 있었다고 생각해. 여보의 그런 성격은 정말로 칭찬을 해주고 싶다니까.,15,pleasure
0,분명 좋은 소식이 있어서 연락했어. 그런데 얘기를 나누다 보니까 기쁨이 배가 되는 거 있지. 여보가 내 얘기에 공감을 너무 잘 해줘서 그런 것 같아.,15,pleasure
1,기쁨이 배가 됐다니 정말 다행이야. 제일 소중한 우리 여보 얘기인데 당연히 귀 기울여 들어야지.,15,pleasure
0,앞으로 좋은 소식이 있으면 여보한테 제일 먼저 얘기를 해야겠어. 여보만큼 내 얘기에 함께 기뻐해 주는 사람이 또 없더라고.,15,pleasure
